Sex,Age,NativeCountry,WorkClass,EducationNumber,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek,Class
1,57,0,5,10,3,4,5,0,0,60,0
0,44,0,3,10,1,12,4,0,0,55,1
0,30,0,3,14,3,10,0,0,0,44,1
1,26,0,3,10,1,1,1,0,0,40,0
0,28,0,1,10,3,1,0,0,0,40,1
0,61,0,3,9,3,14,0,0,0,40,1
0,49,1,5,9,3,3,0,0,0,50,0
0,33,0,3,14,3,10,0,15024,0,40,1
0,50,0,3,12,3,7,0,0,0,50,1
0,53,0,5,4,3,13,0,0,0,99,0
0,33,0,3,9,3,3,0,0,0,40,1
0,22,0,3,10,5,1,3,0,0,10,0
0,45,0,2,13,1,11,1,0,0,40,1
0,47,0,5,9,3,3,0,0,0,40,1
0,52,0,1,13,3,10,0,0,0,40,1
1,57,0,3,9,7,1,1,0,0,36,0
1,58,0,3,9,1,1,4,2174,0,40,0
1,50,0,2,14,1,10,1,0,0,50,1
1,33,0,1,10,5,1,3,0,0,40,0
0,34,0,5,7,3,3,0,0,0,40,0
1,20,0,3,10,5,8,3,0,0,20,0
0,37,0,2,14,3,11,0,7688,0,50,1
1,57,0,3,12,1,1,1,0,0,40,0
0,57,0,5,9,3,12,0,0,0,48,0
1,21,0,3,12,5,1,3,0,0,8,0
0,40,0,3,10,1,12,1,0,0,40,0
0,23,0,3,10,6,3,1,0,0,40,0
0,54,0,3,9,3,1,0,0,0,20,0
0,38,0,3,10,3,4,0,0,0,40,1
0,32,0,3,10,3,4,0,15024,0,60,1
1,22,0,6,10,5,1,1,0,0,40,0
1,27,0,3,9,5,1,1,0,0,42,0
0,42,1,3,3,3,8,0,0,0,40,0
1,36,0,3,9,5,1,1,0,0,47,0
0,22,0,3,9,3,12,0,0,0,40,0
0,40,0,6,5,6,7,1,0,0,40,0
0,26,0,3,9,3,7,0,0,0,45,0
0,46,0,6,9,5,14,1,0,0,40,0
0,28,0,3,7,3,3,1,0,0,60,1
0,46,0,6,13,5,4,1,0,0,45,0
1,55,0,3,9,1,6,1,0,0,40,0
1,76,0,3,10,1,1,1,0,0,20,0
0,27,0,3,13,5,10,1,0,0,60,0
0,50,0,3,9,3,14,0,0,0,40,1
0,75,0,3,9,3,3,0,0,0,20,0
0,42,0,1,14,3,4,0,0,0,40,1
1,36,0,2,14,5,10,1,0,0,40,0
0,51,0,3,9,3,11,0,0,0,40,0
0,43,0,3,15,3,10,0,15024,0,55,1
0,44,0,3,13,3,14,0,0,0,40,0
0,60,1,3,3,3,3,0,0,0,45,0
0,47,0,6,13,3,10,0,0,0,45,1
0,73,0,3,7,3,7,0,0,0,15,0
0,27,0,3,9,3,6,0,0,0,40,0
0,50,0,3,9,3,3,0,15024,0,50,1
0,35,1,3,4,3,3,0,0,0,40,0
0,45,1,3,13,3,3,0,0,0,40,1
0,57,1,3,9,3,3,0,0,0,40,1
0,34,1,3,9,3,3,0,0,0,40,0
1,19,0,3,10,5,8,3,0,0,16,0
0,25,0,3,9,5,6,3,0,0,40,0
1,39,1,3,13,3,10,5,0,0,50,1
0,28,1,3,9,3,3,0,0,0,40,1
1,48,0,6,14,1,10,4,0,0,40,0
0,38,0,3,9,3,3,0,0,0,44,0
1,53,1,3,3,3,9,5,0,0,10,0
0,19,0,3,9,5,6,1,0,0,40,0
1,41,0,3,9,3,1,5,0,0,60,0
1,23,0,3,12,5,12,3,0,0,36,0
0,32,0,3,9,5,3,1,0,0,40,0
0,35,0,3,10,1,7,1,0,0,40,0
1,21,0,3,11,5,5,1,0,1602,30,0
0,24,0,3,13,5,13,3,0,0,40,0
0,34,0,3,9,3,3,0,0,0,40,0
1,29,0,2,13,3,10,5,0,0,25,1
1,55,0,3,9,7,1,1,0,0,40,0
0,28,1,3,9,4,7,3,0,0,40,0
0,46,0,2,9,5,3,3,0,0,40,0
0,38,0,3,9,3,7,0,0,0,40,0
1,29,0,3,10,1,1,1,0,0,40,0
0,35,0,3,13,3,3,0,0,0,50,1
0,29,0,3,9,5,6,1,0,0,40,0
0,41,0,6,16,3,10,0,0,0,50,1
0,40,0,5,9,3,3,0,0,0,32,0
1,30,0,3,9,1,1,3,0,0,40,0
1,72,0,3,7,1,8,1,0,0,35,0
0,17,0,3,7,5,6,3,0,0,40,0
0,46,0,4,9,3,11,0,0,0,70,0
0,38,0,3,13,5,8,1,0,0,48,0
1,36,0,3,13,5,10,1,0,0,45,0
0,24,0,5,12,5,3,3,0,0,40,0
1,28,0,3,9,1,8,4,0,0,35,0
0,28,0,3,9,3,7,0,0,0,40,0
0,42,0,2,10,3,11,0,0,0,40,1
0,48,0,3,13,3,4,0,0,0,40,1
0,37,0,5,9,3,3,0,0,0,40,0
0,32,0,3,16,5,10,1,0,0,40,1
0,55,1,3,10,3,3,0,7688,0,40,1
0,30,0,3,10,3,6,0,0,0,40,0
1,68,0,3,4,7,7,1,0,0,10,0
1,45,0,3,9,1,8,1,0,0,30,0
1,26,0,3,9,1,6,3,0,0,40,0
1,22,0,3,10,5,4,3,0,0,40,0
0,22,0,3,10,5,3,3,0,0,40,0
0,36,0,3,10,3,4,0,7298,0,40,1
1,52,0,3,4,5,7,1,0,0,40,0
1,68,0,3,15,7,10,4,0,0,16,0
1,26,0,2,13,3,10,5,0,0,40,1
0,46,0,5,9,3,5,0,0,1672,50,0
0,53,0,3,14,3,10,0,7298,0,40,1
1,17,0,3,7,5,12,3,0,0,8,0
0,29,0,3,13,3,10,3,0,0,75,0
0,41,0,3,10,3,12,0,0,0,50,1
1,45,1,3,10,1,13,1,0,0,40,0
1,57,0,3,10,1,4,1,0,0,50,1
0,30,1,1,13,3,1,0,0,0,30,0
0,46,0,3,9,3,12,0,0,0,45,1
0,45,0,3,12,3,6,0,0,0,40,0
0,40,0,3,12,3,12,0,0,0,52,0
1,38,0,6,9,1,8,4,2036,0,20,0
0,59,0,5,4,3,12,0,0,0,85,0
0,36,0,3,10,5,3,1,0,0,40,0
0,40,0,3,4,5,5,3,0,0,40,0
1,18,0,3,6,5,12,2,0,0,40,0
1,63,0,3,9,1,12,1,0,0,40,0
1,29,0,3,14,5,10,1,0,0,80,0
1,27,0,3,13,3,4,5,0,0,45,1
0,47,1,6,16,1,10,4,0,0,50,1
0,20,0,2,9,5,1,3,0,0,40,0
0,48,0,3,12,3,3,0,0,0,45,0
0,29,1,3,9,3,1,0,0,0,30,0
1,22,0,3,9,5,13,1,0,0,40,0
1,42,0,3,12,7,13,4,0,0,24,0
0,36,0,3,11,1,3,1,0,0,40,0
1,60,0,3,6,1,8,1,0,0,40,0
1,41,0,1,9,6,4,1,0,0,40,0
0,43,0,3,9,3,12,0,0,0,40,1
0,33,0,3,13,3,10,0,0,0,38,1
1,34,0,3,4,3,8,5,0,0,40,0
1,32,0,3,9,5,14,3,0,0,35,0
1,52,1,3,5,7,8,1,0,0,25,0
0,27,0,3,12,5,12,1,0,0,40,0
0,60,0,2,14,3,10,0,0,0,40,1
1,41,0,5,13,3,1,5,7688,0,40,1
0,34,0,5,13,5,12,1,0,0,62,0
0,30,0,3,9,3,4,0,0,0,40,1
1,35,0,3,10,6,8,4,0,0,25,0
1,39,0,1,13,1,4,4,0,0,40,0
1,64,0,3,10,7,1,1,0,0,40,0
0,17,0,5,7,5,5,3,0,0,20,0
0,37,0,2,11,3,11,0,0,0,40,1
0,43,0,5,9,3,14,0,0,0,45,0
0,30,0,5,9,3,10,0,0,0,25,0
1,17,0,3,6,5,12,3,0,0,12,0
0,29,1,3,9,5,3,1,0,0,40,0
0,24,1,3,10,5,1,3,0,0,40,0
0,27,0,5,13,5,12,1,0,0,50,0
0,69,0,4,13,6,4,1,0,0,40,0
0,30,0,3,9,4,1,1,0,0,40,0
0,29,1,3,9,3,7,0,0,0,40,0
0,61,0,3,4,3,14,0,0,1651,40,0
1,70,0,3,4,7,8,4,0,0,38,0
0,32,0,3,13,3,13,0,0,1902,40,1
0,27,0,5,9,5,3,4,9562,0,50,1
1,27,0,3,13,5,8,1,0,0,40,0
1,19,0,3,10,5,12,3,0,0,25,0
0,44,0,6,14,3,10,0,0,0,60,1
1,36,0,3,10,5,1,1,0,0,40,0
0,45,0,3,14,3,4,0,7298,0,50,1
1,29,1,3,13,5,10,1,0,0,60,0
0,34,0,1,13,3,11,0,7298,0,54,1
0,28,0,2,13,5,10,2,0,0,50,0
0,34,1,3,3,5,6,3,0,0,40,0
1,18,0,3,9,5,1,3,0,0,20,0
1,39,0,3,10,1,5,4,0,0,45,0
0,34,0,3,10,5,6,1,0,0,40,0
1,35,0,2,14,1,1,4,0,0,41,0
0,24,0,3,9,5,6,3,0,0,40,0
0,41,0,3,13,3,12,0,0,0,70,0
0,50,0,6,16,3,10,0,0,1902,45,1
0,68,0,3,10,1,4,1,0,0,30,0
0,35,0,3,7,5,7,1,0,0,50,0
0,47,0,3,11,3,6,0,0,0,40,0
1,43,0,2,14,1,10,4,0,0,40,0
0,35,0,3,9,3,5,0,0,0,40,0
1,34,0,3,10,5,4,1,0,0,17,0
0,26,0,3,9,5,3,3,0,0,40,0
1,50,0,3,10,1,12,1,0,0,40,0
1,22,0,3,9,5,3,3,0,0,40,0
0,20,0,3,9,5,5,3,0,0,40,0
0,52,0,5,9,3,3,0,0,0,40,0
0,71,0,6,9,3,11,0,0,0,28,0
1,55,0,3,9,1,1,1,0,0,40,0
1,17,0,3,7,5,12,3,0,0,8,0
1,36,0,3,10,7,10,3,0,0,40,0
0,39,1,2,8,3,14,0,0,1848,40,1
0,27,1,3,13,5,8,1,0,0,40,0
1,42,0,3,9,1,1,4,0,0,40,0
0,22,0,3,9,4,12,1,0,1719,40,0
0,57,0,3,11,5,3,1,0,0,40,1
0,34,0,3,10,5,3,1,0,0,28,0
1,31,0,3,14,5,10,1,0,0,60,0
0,24,0,3,13,5,12,3,0,0,40,0
0,41,1,5,9,5,8,1,0,0,60,0
1,30,1,3,10,1,10,1,6849,0,40,0
1,17,0,3,7,5,1,3,0,0,32,0
1,26,1,4,9,6,12,4,0,0,20,0
0,32,1,3,2,5,5,1,0,0,50,0
0,55,0,3,6,3,4,0,0,0,45,0
1,19,0,3,8,4,8,3,0,0,20,0
1,28,0,3,14,1,10,1,0,0,50,0
0,49,0,3,15,3,10,0,0,0,60,1
0,23,0,3,13,5,4,1,0,0,40,0
0,43,0,3,9,3,3,0,0,0,40,0
0,40,0,3,10,3,3,0,0,0,40,0
0,41,0,3,13,3,10,0,0,0,40,1
0,23,0,3,10,5,3,3,0,0,40,0
0,59,0,1,9,3,3,0,0,1887,40,1
0,20,0,3,9,5,6,3,0,0,35,0
0,21,0,3,9,5,3,3,0,0,40,0
0,44,0,4,10,3,4,0,0,0,50,0
0,31,0,5,13,3,12,0,0,0,48,0
0,50,0,5,13,5,3,1,4416,0,45,0
0,54,0,3,9,3,7,0,0,0,45,1
0,28,0,3,9,3,14,0,0,0,50,0
0,34,0,3,9,1,14,1,0,0,40,0
0,46,0,3,14,3,4,0,0,0,40,1
0,28,0,4,13,3,4,0,0,0,60,1
0,23,0,3,9,5,1,3,0,2001,40,0
0,29,0,3,13,3,13,0,0,0,40,1
0,35,0,3,9,3,3,0,0,0,40,0
0,41,0,5,10,3,5,0,7688,0,50,1
0,35,0,5,14,3,4,0,7688,0,55,1
0,20,0,3,9,3,6,0,0,0,40,0
1,42,0,3,14,1,10,1,2354,0,16,0
1,56,0,3,4,3,7,5,5013,0,45,0
0,31,0,3,13,5,12,3,0,0,45,0
0,23,0,3,9,5,13,3,0,0,50,0
0,60,0,3,9,5,6,1,0,0,40,0
0,28,0,3,10,5,3,3,0,0,40,0
0,32,0,3,10,3,14,0,0,0,60,1
1,36,0,3,14,5,4,1,14084,0,40,1
0,44,0,5,13,3,4,0,0,0,60,0
0,34,0,3,10,3,3,0,0,0,48,1
0,27,0,3,9,5,12,3,0,0,40,0
0,49,0,3,9,1,4,4,0,0,50,0
1,48,0,3,9,1,8,4,0,0,40,0
0,47,0,3,9,3,3,0,0,0,50,1
0,34,0,3,13,3,4,0,0,0,65,1
0,27,0,3,12,5,12,1,0,0,40,0
0,24,0,3,10,3,3,0,0,0,40,0
0,24,0,3,9,1,6,1,0,0,30,0
0,25,0,3,10,3,7,0,0,0,40,0
1,36,0,3,11,1,12,4,0,0,40,0
0,38,0,1,9,3,1,0,0,0,45,0
0,57,0,3,3,3,14,0,0,0,40,0
0,24,0,3,10,3,5,0,0,0,50,1
0,41,0,6,9,3,13,0,0,0,40,0
0,56,0,6,11,3,3,0,0,0,60,1
1,19,0,3,9,5,1,3,0,0,40,0
0,44,0,3,9,5,8,2,0,0,32,0
1,34,0,3,11,5,3,1,0,0,40,0
0,25,0,3,13,5,4,3,0,0,40,0
0,27,0,6,9,3,13,0,0,0,40,0
0,22,0,3,9,5,10,1,0,0,40,0
0,59,0,3,10,3,3,0,0,1887,55,1
0,34,0,3,7,3,14,0,0,0,50,0
0,30,0,3,9,3,14,0,0,0,65,1
1,21,0,3,10,5,1,1,0,0,38,0
0,24,1,3,10,5,6,2,0,0,40,0
0,35,0,3,13,3,12,0,0,0,50,1
0,32,0,3,11,3,3,0,0,0,40,0
1,45,0,3,10,1,1,4,0,0,45,0
1,30,0,3,9,5,1,4,0,0,40,0
0,28,0,5,13,3,3,0,0,0,55,0
1,28,0,5,13,3,12,5,0,0,5,0
1,29,0,3,9,5,1,1,0,0,44,0
0,60,1,3,10,3,3,0,0,0,40,0
1,28,0,3,11,5,12,1,0,0,40,0
1,38,0,1,10,1,4,1,0,0,40,0
0,31,0,3,9,3,3,0,0,0,50,1
0,28,0,3,10,3,8,0,0,0,35,1
1,42,0,3,10,3,8,5,0,0,23,0
1,40,1,2,5,3,8,5,0,0,40,1
0,24,0,3,10,5,8,1,0,0,40,0
0,37,0,4,10,3,4,0,0,0,60,1
0,36,0,3,9,3,3,0,0,0,40,0
0,39,0,3,13,5,4,1,0,0,40,0
0,22,1,3,5,4,8,2,0,0,35,0
0,46,0,3,10,3,7,0,0,1628,40,0
0,28,0,3,13,3,10,0,0,0,43,0
1,34,0,3,10,1,1,4,0,0,40,0
1,42,0,3,10,1,12,4,0,0,43,0
0,43,0,3,9,3,3,0,0,0,40,0
1,35,0,3,9,5,12,3,0,0,40,0
0,60,0,3,15,3,10,0,3781,0,16,0
0,33,0,3,10,5,3,1,8614,0,40,1
0,22,0,3,9,3,14,2,0,0,80,0
0,39,0,3,11,3,3,0,0,0,40,0
0,33,0,3,13,3,4,0,5178,0,40,1
0,39,0,3,9,3,3,0,0,0,40,0
0,37,0,5,7,3,14,0,0,0,45,0
0,63,0,5,4,3,5,0,0,0,60,1
0,46,0,6,10,3,4,0,7688,0,38,1
1,48,0,3,9,6,7,4,0,0,40,0
1,33,0,3,9,5,1,3,0,0,40,0
1,65,1,3,10,7,10,1,1848,0,20,0
1,39,0,3,9,5,1,3,0,0,40,1
1,43,0,3,13,1,4,1,0,0,40,1
0,28,0,3,6,3,3,0,0,0,40,0
1,50,0,5,9,1,4,1,99999,0,35,1
0,24,0,6,13,5,10,1,0,0,20,0
0,48,0,3,9,1,14,1,0,0,40,0
0,35,0,3,10,5,8,1,0,0,40,0
0,62,0,3,9,3,14,0,0,0,40,0
0,42,0,5,10,5,4,1,0,0,40,0
0,60,0,3,9,3,4,0,99999,0,40,1
0,50,0,3,9,3,4,0,0,0,50,1
1,40,1,3,15,5,4,1,0,0,40,0
0,39,0,2,9,3,3,0,0,0,40,0
1,43,0,2,9,1,11,4,0,0,40,0
0,35,0,3,9,3,3,0,0,0,38,0
0,39,0,3,13,3,4,0,0,0,45,1
0,30,0,2,13,3,11,0,0,0,40,1
0,32,0,3,10,3,12,0,0,0,65,0
0,18,0,3,10,5,1,1,0,0,40,0
1,37,0,3,12,5,12,4,0,0,40,0
1,26,0,3,13,5,1,3,0,0,40,0
0,51,0,3,9,3,3,0,0,0,42,0
0,33,0,3,13,3,12,0,0,0,45,0
0,46,0,3,13,3,3,0,0,0,44,1
0,40,0,3,11,3,4,0,0,0,50,1
0,34,0,3,11,3,3,0,0,0,48,0
0,29,0,3,9,3,7,0,0,0,40,0
1,47,0,5,10,7,8,4,0,0,35,0
1,45,0,3,9,4,1,4,0,0,30,0
0,53,0,3,9,6,3,1,0,0,35,0
0,52,1,5,14,3,4,0,0,0,40,0
0,64,0,3,4,3,5,0,0,0,40,1
0,42,0,3,14,5,4,1,0,0,45,1
0,44,0,3,10,3,13,0,0,0,44,1
0,41,0,3,9,3,12,0,7298,0,50,1
0,53,0,2,14,3,4,0,0,0,43,1
0,25,0,3,9,5,3,1,0,0,35,0
1,20,0,3,7,6,8,3,0,0,40,0
1,29,0,3,11,5,9,3,0,0,40,0
0,56,0,3,9,3,3,0,0,0,40,0
1,45,0,3,16,3,10,5,0,1977,30,1
1,56,0,3,9,3,12,5,0,0,35,0
0,38,0,4,10,3,4,0,7298,0,40,1
0,62,1,3,9,3,12,0,0,0,40,0
0,28,0,5,13,5,10,1,0,0,60,0
0,31,0,3,9,3,12,0,3908,0,40,0
0,24,0,3,13,5,12,3,0,0,40,0
0,65,0,3,13,3,1,0,0,0,34,0
0,40,0,3,9,6,6,1,0,0,30,0
0,31,0,3,13,5,10,1,0,0,40,0
0,35,0,3,9,1,14,1,0,1741,60,0
0,42,1,1,14,3,10,0,0,1902,40,1
1,20,0,3,9,5,12,1,0,0,30,0
1,30,0,2,10,1,1,1,0,0,40,0
0,25,0,3,13,5,4,3,0,0,45,0
0,22,0,3,9,5,8,3,0,0,40,0
1,31,0,3,10,3,10,5,3908,0,40,0
0,56,0,3,10,3,4,0,0,0,50,1
0,51,1,3,9,1,8,2,0,0,32,0
0,36,0,5,6,3,5,0,0,0,60,0
1,44,0,6,10,1,1,1,0,1590,40,0
0,49,0,3,14,1,4,4,0,1755,45,1
0,28,0,3,9,3,3,0,0,0,40,0
0,57,0,3,13,3,10,0,7298,0,40,1
0,33,0,5,10,5,12,1,0,0,65,0
0,49,0,3,13,3,1,0,5178,0,40,1
1,74,0,6,16,5,10,2,0,3683,20,1
0,48,0,3,13,3,4,0,5013,0,45,0
0,38,0,3,13,3,4,0,15024,0,40,1
1,39,0,3,9,5,7,1,0,0,40,0
0,46,0,3,13,3,4,0,7298,0,65,1
0,56,0,3,13,3,10,0,0,0,40,1
0,27,0,3,13,3,4,0,0,0,40,1
1,17,0,3,7,5,9,3,0,0,40,0
1,28,0,3,5,1,10,1,0,0,40,0
1,42,0,3,14,1,1,1,0,0,25,0
1,39,0,3,10,6,1,4,0,0,40,0
0,29,0,5,9,3,5,0,3464,0,40,0
0,21,0,3,10,5,10,3,0,0,10,0
1,36,0,3,10,5,1,4,0,0,40,0
1,56,0,3,6,7,7,4,0,0,40,0
0,49,0,3,3,3,3,0,0,0,40,0
0,47,0,4,10,3,12,0,0,0,80,0
1,44,0,3,10,6,1,4,0,0,40,0
0,40,1,3,2,5,8,1,0,0,45,0
0,43,0,6,13,3,4,0,15024,0,40,1
0,62,1,3,8,3,5,0,0,0,48,0
1,52,0,3,15,3,10,5,3103,0,30,1
1,25,0,3,9,5,8,4,0,0,40,0
0,63,0,4,14,1,10,1,0,0,70,1
0,51,1,3,16,3,10,0,0,0,99,0
1,25,0,3,9,5,1,3,0,0,40,0
1,27,0,3,9,5,12,1,0,0,40,0
0,48,0,1,10,5,1,1,0,0,30,0
0,32,0,3,9,3,14,0,0,0,40,0
0,36,0,3,10,3,12,0,0,0,45,0
0,30,0,5,9,1,3,1,0,0,40,0
1,45,0,6,14,1,4,4,0,0,40,0
0,27,0,3,9,3,14,0,0,0,50,0
0,41,0,3,13,1,8,1,0,0,37,0
0,61,0,3,9,3,8,0,0,0,40,0
1,70,0,4,13,1,4,4,0,0,55,0
1,55,0,3,7,5,7,1,0,0,40,0
1,35,0,3,13,5,8,1,0,0,45,0
0,36,0,3,11,3,6,0,0,0,38,0
0,29,0,3,10,5,13,3,0,0,60,0
1,30,0,3,13,3,8,5,0,0,40,0
1,39,0,1,13,1,10,4,5455,0,60,0
0,18,0,3,9,5,8,3,0,0,20,0
0,28,0,3,9,3,14,0,0,0,40,0
0,27,0,3,13,3,4,0,0,0,45,0
0,38,0,3,9,5,7,1,0,0,40,0
0,33,0,3,9,3,3,0,0,0,40,0
0,25,0,3,9,3,14,0,0,0,40,1
1,38,0,3,7,5,8,3,0,0,40,0
0,23,0,3,10,5,5,4,0,0,45,0
0,40,0,3,11,1,10,4,0,0,40,0
1,20,0,3,10,5,12,3,0,0,20,0
0,41,0,3,9,3,7,0,0,0,48,0
1,44,0,3,10,6,1,4,0,0,38,0
0,49,0,4,13,3,1,0,0,0,40,1
1,22,0,3,12,5,1,1,0,0,40,0
1,26,0,3,10,5,1,1,0,0,40,0
0,47,0,3,12,3,3,0,0,0,40,0
1,48,0,3,9,7,8,4,0,0,25,0
0,28,0,4,9,5,4,3,0,0,40,0
0,37,0,1,10,6,4,1,8614,0,55,1
0,44,0,3,13,3,10,0,0,0,40,0
0,53,0,3,13,3,1,0,7298,0,40,1
0,36,0,3,14,5,4,1,0,0,15,0
0,77,0,3,4,3,7,0,0,0,30,0
0,21,0,3,9,5,8,3,0,0,35,0
1,24,0,3,13,5,1,1,0,0,40,0
1,30,0,3,12,5,13,1,0,0,40,0
1,51,0,2,11,1,1,4,0,0,50,0
1,22,1,3,10,1,12,3,0,0,30,0
0,23,0,3,10,5,12,3,0,0,25,0
0,47,0,3,16,3,4,0,99999,0,50,1
0,17,0,3,8,5,12,3,0,0,20,0
0,48,1,3,13,5,8,1,0,0,50,1
0,43,0,3,10,3,4,0,0,0,40,1
0,34,1,3,8,3,3,0,0,0,40,0
1,19,0,3,9,5,1,3,0,0,35,0
1,42,0,6,10,5,4,1,0,0,40,0
0,23,0,3,13,5,4,3,0,0,40,0
0,61,0,5,15,3,10,0,0,0,50,1
0,63,0,3,7,3,8,0,0,0,30,0
1,65,0,3,9,7,12,4,0,0,40,0
0,37,0,3,11,3,1,0,7298,0,40,1
0,41,0,2,12,3,13,0,0,0,40,1
1,21,0,3,9,1,12,2,0,0,40,0
1,48,0,2,13,5,1,4,0,0,35,0
0,51,0,6,10,3,12,0,0,1887,40,1
0,43,0,3,13,3,12,0,0,0,55,0
0,56,0,5,10,3,3,0,0,0,60,0
1,47,0,3,9,1,1,1,0,0,40,0
0,26,0,3,13,5,1,3,0,0,24,0
1,39,0,3,10,3,8,5,0,0,24,0
0,45,0,5,10,5,5,3,0,0,75,0
0,49,1,3,9,1,8,4,0,0,40,0
0,23,0,3,9,5,6,1,0,0,30,0
0,69,0,3,9,3,1,0,0,0,36,0
0,41,0,1,14,3,4,0,0,0,60,1
0,40,0,5,9,6,4,2,0,0,40,0
0,25,0,3,9,5,7,1,0,0,40,0
0,52,0,3,9,5,6,4,0,0,40,0
1,28,0,3,10,5,10,1,3325,0,50,0
0,50,0,1,12,3,3,0,0,0,40,1
1,21,0,3,11,5,13,3,0,0,30,0
0,48,0,3,10,3,12,0,0,0,40,1
0,27,0,3,15,3,10,0,0,0,42,1
0,63,0,3,9,3,3,0,0,0,30,0
0,47,0,6,16,3,10,0,0,0,40,1
0,37,0,5,16,5,10,1,14084,0,45,1
1,58,0,3,9,1,1,1,0,0,40,0
0,41,0,3,10,3,12,0,0,0,51,0
0,67,0,4,10,3,12,0,0,0,40,0
1,62,0,5,9,3,12,5,0,0,48,0
0,28,0,3,10,3,6,0,0,0,40,1
0,26,0,3,8,5,6,3,0,0,40,0
0,46,0,5,15,3,10,0,0,0,65,1
0,29,0,3,9,3,3,0,0,0,40,0
0,39,1,3,13,3,3,0,0,0,40,1
1,25,0,3,14,5,10,3,0,0,35,0
1,20,0,3,10,5,12,1,0,0,35,0
0,21,0,3,10,5,1,3,0,0,40,0
0,25,0,3,13,5,10,1,0,0,50,0
0,44,0,4,15,3,10,0,0,0,50,1
0,37,0,3,9,5,1,3,0,0,38,0
0,50,1,3,14,3,4,0,7298,0,40,1
1,29,0,3,9,6,1,4,0,0,40,0
1,18,0,3,10,5,12,3,0,0,21,0
1,32,0,3,13,5,4,4,0,0,40,0
1,58,0,3,11,1,1,1,0,0,60,0
0,50,0,3,9,3,3,0,0,0,40,1
1,29,0,3,10,5,8,1,0,0,18,0
0,58,0,3,9,3,4,0,0,0,60,1
1,29,0,6,10,5,8,3,0,0,40,0
0,36,0,3,9,3,14,0,0,0,45,1
0,21,0,3,9,5,3,1,0,0,35,0
1,49,0,3,9,1,4,4,0,0,40,0
1,60,0,3,14,1,10,1,0,0,50,0
0,39,0,3,10,3,12,0,3103,0,50,1
0,50,0,3,12,3,3,0,0,1902,40,1
1,30,0,3,10,5,12,1,0,0,48,0
0,64,0,2,9,1,14,4,0,0,20,0
1,29,0,4,12,5,10,2,0,0,40,0
0,40,0,3,13,3,4,0,7298,0,40,1
0,42,0,3,9,3,3,0,0,0,50,0
1,55,0,3,9,7,12,4,0,0,40,0
0,43,0,3,9,1,14,1,0,0,45,0
0,28,0,3,8,5,12,1,0,0,40,0
0,46,0,6,12,3,13,0,0,0,38,1
0,34,0,3,9,5,7,4,0,0,40,0
1,47,0,3,14,3,1,5,7688,0,38,1
1,43,0,5,14,5,4,1,0,0,40,0
1,24,0,3,10,5,1,3,0,0,25,0
0,21,1,3,7,3,3,0,0,0,40,0
0,65,1,3,13,3,3,0,0,0,40,1
0,20,0,3,10,5,8,1,0,0,40,0
1,31,0,6,14,1,1,1,0,0,25,0
0,38,0,6,9,3,1,0,3464,0,40,0
0,22,0,3,10,5,12,1,0,0,40,0
1,20,0,3,10,5,10,1,0,0,20,0
0,44,0,3,10,3,12,0,0,0,60,0
1,44,0,2,14,3,10,5,0,0,40,0
0,41,0,3,16,3,10,0,0,0,60,1
0,38,0,3,9,1,3,1,0,2205,40,0
1,21,1,3,10,5,8,3,0,0,25,0
1,24,1,3,10,4,12,4,0,0,30,0
1,24,0,3,14,5,10,1,0,0,45,0
1,28,0,3,9,3,1,3,0,0,40,0
1,39,0,3,13,5,4,1,0,0,35,0
0,48,0,3,10,1,3,1,3325,0,40,0
0,24,0,2,9,5,11,1,0,0,40,0
0,50,1,3,9,3,10,0,0,0,35,1
0,50,0,2,10,3,3,0,4064,0,55,0
0,68,0,3,10,3,1,0,0,0,40,0
0,31,0,6,14,3,10,0,0,0,50,0
0,22,1,3,2,5,3,1,0,0,40,0
0,25,1,3,9,4,7,1,0,0,40,0
1,28,0,3,10,5,12,1,0,0,40,0
1,17,0,2,7,5,1,3,0,0,15,0
1,24,1,6,16,5,10,1,0,0,99,0
1,20,0,3,6,6,12,1,0,0,36,0
0,45,0,1,12,3,1,0,0,0,40,1
1,44,0,3,10,4,3,4,1506,0,45,0
0,57,0,3,4,3,3,0,0,0,40,0
0,33,0,3,13,3,12,0,0,1902,55,1
0,22,1,3,10,5,11,3,0,0,24,0
1,41,0,3,9,1,8,1,0,0,40,0
0,51,0,4,13,3,4,0,0,0,40,0
0,46,0,2,13,6,10,4,0,0,40,0
1,52,0,3,9,1,7,1,0,0,38,0
0,50,0,3,13,3,12,0,0,0,40,1
1,26,0,4,13,5,1,3,0,0,50,0
1,17,0,3,6,5,12,2,0,0,12,0
0,64,0,3,10,3,4,0,0,0,40,0
0,51,0,3,9,3,13,0,0,0,40,1
0,28,0,5,9,3,10,0,0,0,35,0
1,51,0,3,13,1,1,1,0,0,40,0
0,39,0,5,13,1,1,1,0,1762,40,0
1,48,0,3,10,1,8,4,0,0,32,0
1,44,0,3,10,3,8,3,0,0,40,1
0,47,0,3,7,3,8,0,0,0,40,0
1,52,0,3,9,7,3,3,0,0,40,0
1,58,0,3,10,5,1,1,0,0,39,0
1,19,0,3,7,5,8,1,0,0,40,0
0,40,0,3,13,3,13,0,0,0,40,1
0,23,0,3,10,5,1,3,0,0,40,0
